Epoch 1/1000 | SDE training launched
Iteration 6/20 | SDE loss = 1.877e-01, MSE = 9.617e-08, exotic = 1.6352e-01, time = 1.48
Iteration 7/20 | SDE loss = 1.804e-01, MSE = 6.367e-08, exotic = 1.6443e-01, time = 1.47
Iteration 8/20 | SDE loss = 1.785e-01, MSE = 5.734e-08, exotic = 1.6410e-01, time = 1.47
Iteration 9/20 | SDE loss = 1.778e-01, MSE = 5.561e-08, exotic = 1.6379e-01, time = 1.47
Iteration 10/20 | SDE loss = 1.797e-01, MSE = 6.582e-08, exotic = 1.6319e-01, time = 1.47
Iteration 11/20 | SDE loss = 1.803e-01, MSE = 6.603e-08, exotic = 1.6368e-01, time = 1.47
Iteration 12/20 | SDE loss = 1.823e-01, MSE = 7.166e-08, exotic = 1.6432e-01, time = 1.48
Iteration 13/20 | SDE loss = 1.784e-01, MSE = 5.770e-08, exotic = 1.6386e-01, time = 1.47
Iteration 14/20 | SDE loss = 1.816e-01, MSE = 7.240e-08, exotic = 1.6334e-01, time = 1.47
Iteration 15/20 | SDE loss = 1.842e-01, MSE = 7.745e-08, exotic = 1.6472e-01, time = 1.47
Iteration 16/20 | SDE loss = 1.787e-01, MSE = 5.992e-08, exotic = 1.6365e-01, time = 1.47
Iteration 17/20 | SDE loss = 1.822e-01, MSE = 7.672e-08, exotic = 1.6290e-01, time = 1.47
Iteration 18/20 | SDE loss = 1.835e-01, MSE = 7.836e-08, exotic = 1.6381e-01, time = 1.47
Iteration 19/20 | SDE loss = 1.764e-01, MSE = 5.165e-08, exotic = 1.6340e-01, time = 1.47
Iteration 20/20 | SDE loss = 1.852e-01, MSE = 8.726e-08, exotic = 1.6323e-01, time = 1.47
Epoch 276/1000 | SDE average MSE = 7.219e-08, time = 29.59
Epoch 277/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.798e-01, MSE = 6.455e-08, exotic = 1.6353e-01, time = 1.46
Iteration 2/20 | SDE loss = 1.952e-01, MSE = 1.226e-07, exotic = 1.6431e-01, time = 1.47
Iteration 3/20 | SDE loss = 2.155e-01, MSE = 2.077e-07, exotic = 1.6315e-01, time = 1.47
Iteration 4/20 | SDE loss = 1.781e-01, MSE = 5.582e-08, exotic = 1.6410e-01, time = 1.47
Iteration 5/20 | SDE loss = 1.898e-01, MSE = 1.008e-07, exotic = 1.6448e-01, time = 1.47
Iteration 6/20 | SDE loss = 1.871e-01, MSE = 9.661e-08, exotic = 1.6280e-01, time = 1.48
Iteration 7/20 | SDE loss = 1.802e-01, MSE = 6.769e-08, exotic = 1.6322e-01, time = 1.53
Iteration 8/20 | SDE loss = 2.198e-01, MSE = 2.190e-07, exotic = 1.6457e-01, time = 1.52
Iteration 9/20 | SDE loss = 2.142e-01, MSE = 2.051e-07, exotic = 1.6248e-01, time = 1.52
Iteration 10/20 | SDE loss = 1.830e-01, MSE = 7.765e-08, exotic = 1.6350e-01, time = 1.53
Iteration 11/20 | SDE loss = 2.673e-01, MSE = 4.015e-07, exotic = 1.6560e-01, time = 1.52
Iteration 12/20 | SDE loss = 2.288e-01, MSE = 2.593e-07, exotic = 1.6336e-01, time = 1.53
Iteration 13/20 | SDE loss = 1.814e-01, MSE = 6.879e-08, exotic = 1.6409e-01, time = 1.53
Iteration 14/20 | SDE loss = 2.520e-01, MSE = 3.400e-07, exotic = 1.6604e-01, time = 1.52
Iteration 15/20 | SDE loss = 2.324e-01, MSE = 2.710e-07, exotic = 1.6395e-01, time = 1.52
Iteration 16/20 | SDE loss = 1.788e-01, MSE = 5.554e-08, exotic = 1.6481e-01, time = 1.52
Iteration 17/20 | SDE loss = 2.331e-01, MSE = 2.640e-07, exotic = 1.6643e-01, time = 1.52
Iteration 18/20 | SDE loss = 2.532e-01, MSE = 3.542e-07, exotic = 1.6353e-01, time = 1.53
Iteration 19/20 | SDE loss = 1.841e-01, MSE = 7.441e-08, exotic = 1.6537e-01, time = 1.53
Iteration 20/20 | SDE loss = 1.953e-01, MSE = 1.179e-07, exotic = 1.6563e-01, time = 1.52
Epoch 277/1000 | SDE average MSE = 1.712e-07, time = 30.14
Epoch 277/1000 | Update of (lambda_, c) to (2.524e+05, 1.049e+10)
Epoch 278/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.922e-01, MSE = 1.139e-07, exotic = 1.6335e-01, time = 1.50
Iteration 2/20 | SDE loss = 1.809e-01, MSE = 6.852e-08, exotic = 1.6359e-01, time = 1.51
Iteration 3/20 | SDE loss = 1.918e-01, MSE = 1.068e-07, exotic = 1.6477e-01, time = 1.51
Iteration 4/20 | SDE loss = 1.844e-01, MSE = 8.256e-08, exotic = 1.6357e-01, time = 1.52
Iteration 5/20 | SDE loss = 1.792e-01, MSE = 6.122e-08, exotic = 1.6372e-01, time = 1.52
Iteration 6/20 | SDE loss = 1.941e-01, MSE = 1.166e-07, exotic = 1.6459e-01, time = 1.52
Iteration 7/20 | SDE loss = 2.056e-01, MSE = 1.669e-07, exotic = 1.6327e-01, time = 1.51
Iteration 8/20 | SDE loss = 1.863e-01, MSE = 8.697e-08, exotic = 1.6427e-01, time = 1.53
Iteration 9/20 | SDE loss = 1.814e-01, MSE = 7.015e-08, exotic = 1.6369e-01, time = 1.52
Iteration 10/20 | SDE loss = 2.118e-01, MSE = 1.947e-07, exotic = 1.6244e-01, time = 1.52
Iteration 11/20 | SDE loss = 2.044e-01, MSE = 1.593e-07, exotic = 1.6406e-01, time = 1.52
Iteration 12/20 | SDE loss = 1.814e-01, MSE = 7.193e-08, exotic = 1.6318e-01, time = 1.53
Iteration 13/20 | SDE loss = 1.825e-01, MSE = 7.885e-08, exotic = 1.6255e-01, time = 1.51
Iteration 14/20 | SDE loss = 1.813e-01, MSE = 7.077e-08, exotic = 1.6343e-01, time = 1.51
Iteration 15/20 | SDE loss = 1.952e-01, MSE = 1.236e-07, exotic = 1.6390e-01, time = 1.52
Iteration 16/20 | SDE loss = 2.393e-01, MSE = 3.046e-07, exotic = 1.6188e-01, time = 1.53
Iteration 17/20 | SDE loss = 1.910e-01, MSE = 1.078e-07, exotic = 1.6368e-01, time = 1.52
Iteration 18/20 | SDE loss = 1.976e-01, MSE = 1.329e-07, exotic = 1.6394e-01, time = 1.52
Iteration 19/20 | SDE loss = 2.523e-01, MSE = 3.590e-07, exotic = 1.6098e-01, time = 1.53
Iteration 20/20 | SDE loss = 1.839e-01, MSE = 8.343e-08, exotic = 1.6282e-01, time = 1.52
Epoch 278/1000 | SDE average MSE = 1.280e-07, time = 30.37
Epoch 279/1000 | SDE training launched
Iteration 1/20 | SDE loss = 2.199e-01, MSE = 2.239e-07, exotic = 1.6313e-01, time = 1.51
Iteration 2/20 | SDE loss = 2.590e-01, MSE = 3.879e-07, exotic = 1.6036e-01, time = 1.51
Iteration 3/20 | SDE loss = 1.889e-01, MSE = 1.039e-07, exotic = 1.6258e-01, time = 1.51
Iteration 4/20 | SDE loss = 2.139e-01, MSE = 2.003e-07, exotic = 1.6317e-01, time = 1.52
Iteration 5/20 | SDE loss = 2.348e-01, MSE = 2.931e-07, exotic = 1.6039e-01, time = 1.54
Iteration 6/20 | SDE loss = 1.896e-01, MSE = 1.078e-07, exotic = 1.6231e-01, time = 1.52
Iteration 7/20 | SDE loss = 2.026e-01, MSE = 1.597e-07, exotic = 1.6214e-01, time = 1.51
Iteration 8/20 | SDE loss = 2.426e-01, MSE = 3.236e-07, exotic = 1.6032e-01, time = 1.54
Iteration 9/20 | SDE loss = 1.888e-01, MSE = 1.040e-07, exotic = 1.6250e-01, time = 1.52
Iteration 10/20 | SDE loss = 2.314e-01, MSE = 2.699e-07, exotic = 1.6286e-01, time = 1.53
Iteration 11/20 | SDE loss = 2.808e-01, MSE = 4.718e-07, exotic = 1.6057e-01, time = 1.52
Iteration 12/20 | SDE loss = 1.859e-01, MSE = 9.070e-08, exotic = 1.6300e-01, time = 1.52
Iteration 13/20 | SDE loss = 2.119e-01, MSE = 1.876e-07, exotic = 1.6436e-01, time = 1.52
Iteration 14/20 | SDE loss = 2.135e-01, MSE = 2.032e-07, exotic = 1.6203e-01, time = 1.52
Iteration 15/20 | SDE loss = 1.780e-01, MSE = 6.037e-08, exotic = 1.6277e-01, time = 1.53
Iteration 16/20 | SDE loss = 2.115e-01, MSE = 1.887e-07, exotic = 1.6365e-01, time = 1.54
Iteration 17/20 | SDE loss = 1.859e-01, MSE = 9.475e-08, exotic = 1.6194e-01, time = 1.53
Iteration 18/20 | SDE loss = 2.102e-01, MSE = 1.903e-07, exotic = 1.6198e-01, time = 1.53
Iteration 19/20 | SDE loss = 2.325e-01, MSE = 2.686e-07, exotic = 1.6431e-01, time = 1.52
Iteration 20/20 | SDE loss = 1.805e-01, MSE = 6.758e-08, exotic = 1.6337e-01, time = 1.52
Epoch 279/1000 | SDE average MSE = 1.999e-07, time = 30.46
Epoch 280/1000 | SDE training launched
Iteration 1/20 | SDE loss = 2.138e-01, MSE = 2.038e-07, exotic = 1.6211e-01, time = 1.50
Iteration 2/20 | SDE loss = 2.083e-01, MSE = 1.734e-07, exotic = 1.6436e-01, time = 1.53
Iteration 3/20 | SDE loss = 1.790e-01, MSE = 5.997e-08, exotic = 1.6384e-01, time = 1.52
Iteration 4/20 | SDE loss = 1.944e-01, MSE = 1.255e-07, exotic = 1.6266e-01, time = 1.53
Iteration 5/20 | SDE loss = 1.827e-01, MSE = 7.271e-08, exotic = 1.6435e-01, time = 1.52
Iteration 6/20 | SDE loss = 2.000e-01, MSE = 1.391e-07, exotic = 1.6476e-01, time = 1.52
Iteration 7/20 | SDE loss = 2.125e-01, MSE = 1.957e-07, exotic = 1.6293e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.779e-01, MSE = 5.591e-08, exotic = 1.6374e-01, time = 1.52
Iteration 9/20 | SDE loss = 2.146e-01, MSE = 1.941e-07, exotic = 1.6543e-01, time = 1.53
Iteration 10/20 | SDE loss = 2.018e-01, MSE = 1.520e-07, exotic = 1.6337e-01, time = 1.53
Iteration 11/20 | SDE loss = 1.775e-01, MSE = 5.400e-08, exotic = 1.6383e-01, time = 1.52
Iteration 12/20 | SDE loss = 1.843e-01, MSE = 7.795e-08, exotic = 1.6455e-01, time = 1.52
Iteration 13/20 | SDE loss = 1.750e-01, MSE = 4.433e-08, exotic = 1.6382e-01, time = 1.52
Iteration 14/20 | SDE loss = 2.028e-01, MSE = 1.574e-07, exotic = 1.6298e-01, time = 1.52
Iteration 15/20 | SDE loss = 2.046e-01, MSE = 1.581e-07, exotic = 1.6456e-01, time = 1.52
Iteration 16/20 | SDE loss = 1.790e-01, MSE = 6.019e-08, exotic = 1.6383e-01, time = 1.53
Iteration 17/20 | SDE loss = 1.814e-01, MSE = 7.104e-08, exotic = 1.6340e-01, time = 1.53
Iteration 18/20 | SDE loss = 1.762e-01, MSE = 5.201e-08, exotic = 1.6310e-01, time = 1.52
Iteration 19/20 | SDE loss = 1.978e-01, MSE = 1.336e-07, exotic = 1.6396e-01, time = 1.52
Iteration 20/20 | SDE loss = 1.820e-01, MSE = 8.050e-08, exotic = 1.6169e-01, time = 1.53
Epoch 280/1000 | SDE average MSE = 1.131e-07, time = 30.46
Epoch 280/1000 | Update of (lambda_, c) to (2.533e+05, 1.049e+10)
Epoch 281/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.846e-01, MSE = 8.770e-08, exotic = 1.6239e-01, time = 1.52
Iteration 2/20 | SDE loss = 2.045e-01, MSE = 1.603e-07, exotic = 1.6374e-01, time = 1.52
Iteration 3/20 | SDE loss = 1.850e-01, MSE = 9.179e-08, exotic = 1.6172e-01, time = 1.52
Iteration 4/20 | SDE loss = 1.777e-01, MSE = 6.185e-08, exotic = 1.6202e-01, time = 1.53
Iteration 5/20 | SDE loss = 1.785e-01, MSE = 6.252e-08, exotic = 1.6269e-01, time = 1.52
Iteration 6/20 | SDE loss = 1.824e-01, MSE = 7.692e-08, exotic = 1.6285e-01, time = 1.52
Iteration 7/20 | SDE loss = 1.994e-01, MSE = 1.490e-07, exotic = 1.6151e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.941e-01, MSE = 1.212e-07, exotic = 1.6334e-01, time = 1.53
Iteration 9/20 | SDE loss = 1.773e-01, MSE = 5.762e-08, exotic = 1.6270e-01, time = 1.52
Iteration 10/20 | SDE loss = 1.815e-01, MSE = 7.697e-08, exotic = 1.6202e-01, time = 1.54
Iteration 11/20 | SDE loss = 1.845e-01, MSE = 8.621e-08, exotic = 1.6264e-01, time = 1.52
Iteration 12/20 | SDE loss = 1.787e-01, MSE = 6.446e-08, exotic = 1.6239e-01, time = 1.52
Iteration 13/20 | SDE loss = 1.764e-01, MSE = 5.523e-08, exotic = 1.6236e-01, time = 1.52
Iteration 14/20 | SDE loss = 1.825e-01, MSE = 7.729e-08, exotic = 1.6294e-01, time = 1.53
Iteration 15/20 | SDE loss = 1.799e-01, MSE = 6.937e-08, exotic = 1.6235e-01, time = 1.53
Iteration 16/20 | SDE loss = 1.801e-01, MSE = 7.124e-08, exotic = 1.6199e-01, time = 1.53
Iteration 17/20 | SDE loss = 1.812e-01, MSE = 7.211e-08, exotic = 1.6287e-01, time = 1.52
Iteration 18/20 | SDE loss = 1.922e-01, MSE = 1.185e-07, exotic = 1.6209e-01, time = 1.52
Iteration 19/20 | SDE loss = 1.812e-01, MSE = 7.060e-08, exotic = 1.6328e-01, time = 1.52
Iteration 20/20 | SDE loss = 1.829e-01, MSE = 7.742e-08, exotic = 1.6323e-01, time = 1.52
Epoch 281/1000 | SDE average MSE = 8.542e-08, time = 30.47
Epochs 271 - 281 | SDE loss: 1.035e-07 -> 8.542e-08 | CV loss: 3.973e-02 -> 3.699e-02 | elapsed time: 285.60
Epoch 1 - 281 | elapsed time: 8293.92
Epoch 282/1000 | CV training launched
Iteration 1/20 | CV loss = 3.733e-02, time = 1.11
Iteration 2/20 | CV loss = 3.724e-02, time = 1.12
Iteration 3/20 | CV loss = 3.742e-02, time = 1.13
Iteration 4/20 | CV loss = 3.724e-02, time = 1.13
Iteration 5/20 | CV loss = 3.722e-02, time = 1.11
Iteration 6/20 | CV loss = 3.701e-02, time = 1.11
Iteration 7/20 | CV loss = 3.686e-02, time = 1.11
Iteration 8/20 | CV loss = 3.704e-02, time = 1.11
Iteration 9/20 | CV loss = 3.757e-02, time = 1.11
Iteration 10/20 | CV loss = 3.688e-02, time = 1.12
Iteration 11/20 | CV loss = 3.690e-02, time = 1.13
Iteration 12/20 | CV loss = 3.678e-02, time = 1.12
Iteration 13/20 | CV loss = 3.710e-02, time = 1.11
Iteration 14/20 | CV loss = 3.645e-02, time = 1.11
Iteration 15/20 | CV loss = 3.714e-02, time = 1.12
Iteration 16/20 | CV loss = 3.680e-02, time = 1.12
Iteration 17/20 | CV loss = 3.696e-02, time = 1.12
Iteration 18/20 | CV loss = 3.692e-02, time = 1.12
Iteration 19/20 | CV loss = 3.672e-02, time = 1.12
Iteration 20/20 | CV loss = 3.709e-02, time = 1.12
Epoch 282/1000 | CV average loss = 3.703e-02, time = 22.35
Epoch 283/1000 | CV training launched
Iteration 1/20 | CV loss = 3.680e-02, time = 1.12
Iteration 2/20 | CV loss = 3.614e-02, time = 1.11
Iteration 3/20 | CV loss = 3.672e-02, time = 1.11
Iteration 4/20 | CV loss = 3.632e-02, time = 1.07
Iteration 5/20 | CV loss = 3.624e-02, time = 1.07
Iteration 6/20 | CV loss = 3.638e-02, time = 1.07
Iteration 7/20 | CV loss = 3.642e-02, time = 1.07
Iteration 8/20 | CV loss = 3.676e-02, time = 1.07
Iteration 9/20 | CV loss = 3.630e-02, time = 1.07
Iteration 10/20 | CV loss = 3.635e-02, time = 1.07
Iteration 11/20 | CV loss = 3.614e-02, time = 1.07
Iteration 12/20 | CV loss = 3.642e-02, time = 1.07
Iteration 13/20 | CV loss = 3.625e-02, time = 1.07
Iteration 14/20 | CV loss = 3.624e-02, time = 1.12
Iteration 15/20 | CV loss = 3.613e-02, time = 1.11
Iteration 16/20 | CV loss = 3.621e-02, time = 1.12
Iteration 17/20 | CV loss = 3.597e-02, time = 1.12
Iteration 18/20 | CV loss = 3.627e-02, time = 1.12
Iteration 19/20 | CV loss = 3.643e-02, time = 1.13
Iteration 20/20 | CV loss = 3.593e-02, time = 1.11
Epoch 283/1000 | CV average loss = 3.632e-02, time = 21.87
Epoch 284/1000 | SDE training launched
Iteration 1/20 | SDE loss = 2.201e-01, MSE = 2.293e-07, exotic = 1.6178e-01, time = 1.51
Iteration 2/20 | SDE loss = 1.934e-01, MSE = 1.171e-07, exotic = 1.6366e-01, time = 1.52
Iteration 3/20 | SDE loss = 1.915e-01, MSE = 1.070e-07, exotic = 1.6430e-01, time = 1.52
Iteration 4/20 | SDE loss = 2.300e-01, MSE = 2.663e-07, exotic = 1.6215e-01, time = 1.52
Iteration 5/20 | SDE loss = 1.879e-01, MSE = 9.405e-08, exotic = 1.6407e-01, time = 1.52
Iteration 6/20 | SDE loss = 1.914e-01, MSE = 1.068e-07, exotic = 1.6433e-01, time = 1.52
Iteration 7/20 | SDE loss = 2.097e-01, MSE = 1.833e-07, exotic = 1.6305e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.781e-01, MSE = 5.510e-08, exotic = 1.6415e-01, time = 1.52
Iteration 9/20 | SDE loss = 1.931e-01, MSE = 1.113e-07, exotic = 1.6484e-01, time = 1.52
Iteration 10/20 | SDE loss = 1.860e-01, MSE = 8.817e-08, exotic = 1.6361e-01, time = 1.52
Iteration 11/20 | SDE loss = 1.843e-01, MSE = 8.147e-08, exotic = 1.6360e-01, time = 1.53
Iteration 12/20 | SDE loss = 2.108e-01, MSE = 1.811e-07, exotic = 1.6474e-01, time = 1.52
Iteration 13/20 | SDE loss = 1.817e-01, MSE = 7.252e-08, exotic = 1.6333e-01, time = 1.52
Iteration 14/20 | SDE loss = 1.964e-01, MSE = 1.336e-07, exotic = 1.6252e-01, time = 1.52
Iteration 15/20 | SDE loss = 2.267e-01, MSE = 2.435e-07, exotic = 1.6477e-01, time = 1.52
Iteration 16/20 | SDE loss = 1.932e-01, MSE = 1.181e-07, exotic = 1.6325e-01, time = 1.52
Iteration 17/20 | SDE loss = 1.806e-01, MSE = 6.603e-08, exotic = 1.6383e-01, time = 1.52
Iteration 18/20 | SDE loss = 1.839e-01, MSE = 7.791e-08, exotic = 1.6416e-01, time = 1.53
Iteration 19/20 | SDE loss = 1.793e-01, MSE = 6.180e-08, exotic = 1.6362e-01, time = 1.52
Iteration 20/20 | SDE loss = 1.773e-01, MSE = 5.277e-08, exotic = 1.6397e-01, time = 1.53
Epoch 284/1000 | SDE average MSE = 1.224e-07, time = 30.42
Epoch 285/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.854e-01, MSE = 8.371e-08, exotic = 1.6420e-01, time = 1.51
Iteration 2/20 | SDE loss = 2.158e-01, MSE = 2.091e-07, exotic = 1.6260e-01, time = 1.52
Iteration 3/20 | SDE loss = 1.908e-01, MSE = 1.051e-07, exotic = 1.6415e-01, time = 1.53
Iteration 4/20 | SDE loss = 1.772e-01, MSE = 5.113e-08, exotic = 1.6427e-01, time = 1.53
Iteration 5/20 | SDE loss = 1.850e-01, MSE = 8.416e-08, exotic = 1.6361e-01, time = 1.53
Iteration 6/20 | SDE loss = 1.877e-01, MSE = 8.972e-08, exotic = 1.6495e-01, time = 1.52
Iteration 7/20 | SDE loss = 1.802e-01, MSE = 6.302e-08, exotic = 1.6417e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.872e-01, MSE = 9.411e-08, exotic = 1.6329e-01, time = 1.52
Iteration 9/20 | SDE loss = 1.823e-01, MSE = 7.194e-08, exotic = 1.6409e-01, time = 1.52
Iteration 10/20 | SDE loss = 1.816e-01, MSE = 6.963e-08, exotic = 1.6391e-01, time = 1.53
Iteration 11/20 | SDE loss = 2.219e-01, MSE = 2.320e-07, exotic = 1.6291e-01, time = 1.53
Iteration 12/20 | SDE loss = 2.161e-01, MSE = 1.994e-07, exotic = 1.6536e-01, time = 1.52
Iteration 13/20 | SDE loss = 1.803e-01, MSE = 6.378e-08, exotic = 1.6416e-01, time = 1.52
Iteration 14/20 | SDE loss = 2.172e-01, MSE = 2.151e-07, exotic = 1.6249e-01, time = 1.53
Iteration 15/20 | SDE loss = 1.964e-01, MSE = 1.270e-07, exotic = 1.6411e-01, time = 1.52
Iteration 16/20 | SDE loss = 1.806e-01, MSE = 6.745e-08, exotic = 1.6354e-01, time = 1.54
Iteration 17/20 | SDE loss = 2.106e-01, MSE = 1.914e-07, exotic = 1.6194e-01, time = 1.53
Iteration 18/20 | SDE loss = 1.798e-01, MSE = 6.302e-08, exotic = 1.6385e-01, time = 1.52
Iteration 19/20 | SDE loss = 2.212e-01, MSE = 2.241e-07, exotic = 1.6423e-01, time = 1.53
Iteration 20/20 | SDE loss = 3.062e-01, MSE = 5.657e-07, exotic = 1.6125e-01, time = 1.54
Epoch 285/1000 | SDE average MSE = 1.435e-07, time = 30.50
Epoch 285/1000 | Update of (lambda_, c) to (2.592e+05, 1.049e+10)
Epoch 286/1000 | SDE training launched
Iteration 1/20 | SDE loss = 2.206e-01, MSE = 2.173e-07, exotic = 1.6407e-01, time = 1.51
Iteration 2/20 | SDE loss = 1.905e-01, MSE = 1.062e-07, exotic = 1.6289e-01, time = 1.53
Iteration 3/20 | SDE loss = 2.660e-01, MSE = 4.031e-07, exotic = 1.6066e-01, time = 1.53
Iteration 4/20 | SDE loss = 2.418e-01, MSE = 3.011e-07, exotic = 1.6326e-01, time = 1.53
Iteration 5/20 | SDE loss = 1.804e-01, MSE = 7.164e-08, exotic = 1.6179e-01, time = 1.52
Iteration 6/20 | SDE loss = 1.884e-01, MSE = 9.993e-08, exotic = 1.6247e-01, time = 1.53
Iteration 7/20 | SDE loss = 2.038e-01, MSE = 1.539e-07, exotic = 1.6377e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.991e-01, MSE = 1.412e-07, exotic = 1.6240e-01, time = 1.54
Iteration 9/20 | SDE loss = 1.852e-01, MSE = 8.473e-08, exotic = 1.6325e-01, time = 1.54
Iteration 10/20 | SDE loss = 2.373e-01, MSE = 2.765e-07, exotic = 1.6519e-01, time = 1.55
Iteration 11/20 | SDE loss = 2.072e-01, MSE = 1.710e-07, exotic = 1.6272e-01, time = 1.53
Iteration 12/20 | SDE loss = 1.853e-01, MSE = 8.636e-08, exotic = 1.6290e-01, time = 1.52
Iteration 13/20 | SDE loss = 2.297e-01, MSE = 2.487e-07, exotic = 1.6495e-01, time = 1.53
Iteration 14/20 | SDE loss = 2.272e-01, MSE = 2.478e-07, exotic = 1.6267e-01, time = 1.53
Iteration 15/20 | SDE loss = 1.846e-01, MSE = 7.791e-08, exotic = 1.6442e-01, time = 1.54
Iteration 16/20 | SDE loss = 2.072e-01, MSE = 1.607e-07, exotic = 1.6536e-01, time = 1.53
Iteration 17/20 | SDE loss = 2.164e-01, MSE = 2.048e-07, exotic = 1.6310e-01, time = 1.52
Iteration 18/20 | SDE loss = 1.828e-01, MSE = 6.982e-08, exotic = 1.6472e-01, time = 1.52
Iteration 19/20 | SDE loss = 1.979e-01, MSE = 1.255e-07, exotic = 1.6532e-01, time = 1.53
Iteration 20/20 | SDE loss = 2.091e-01, MSE = 1.741e-07, exotic = 1.6379e-01, time = 1.52
Epoch 286/1000 | SDE average MSE = 1.711e-07, time = 30.56
Epoch 287/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.906e-01, MSE = 9.663e-08, exotic = 1.6546e-01, time = 1.53
Iteration 2/20 | SDE loss = 1.786e-01, MSE = 5.357e-08, exotic = 1.6472e-01, time = 1.54
Iteration 3/20 | SDE loss = 1.873e-01, MSE = 9.092e-08, exotic = 1.6368e-01, time = 1.52
Iteration 4/20 | SDE loss = 1.846e-01, MSE = 7.691e-08, exotic = 1.6459e-01, time = 1.53
Iteration 5/20 | SDE loss = 1.823e-01, MSE = 6.873e-08, exotic = 1.6445e-01, time = 1.53
Iteration 6/20 | SDE loss = 1.833e-01, MSE = 7.484e-08, exotic = 1.6391e-01, time = 1.52
Iteration 7/20 | SDE loss = 1.799e-01, MSE = 6.075e-08, exotic = 1.6410e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.784e-01, MSE = 5.651e-08, exotic = 1.6374e-01, time = 1.52
Iteration 9/20 | SDE loss = 1.796e-01, MSE = 5.915e-08, exotic = 1.6428e-01, time = 1.53
Iteration 10/20 | SDE loss = 2.036e-01, MSE = 1.485e-07, exotic = 1.6499e-01, time = 1.55
Iteration 11/20 | SDE loss = 2.052e-01, MSE = 1.619e-07, exotic = 1.6307e-01, time = 1.52
Iteration 12/20 | SDE loss = 1.790e-01, MSE = 5.766e-08, exotic = 1.6408e-01, time = 1.53
Iteration 13/20 | SDE loss = 2.086e-01, MSE = 1.704e-07, exotic = 1.6427e-01, time = 1.53
Iteration 14/20 | SDE loss = 2.623e-01, MSE = 3.863e-07, exotic = 1.6140e-01, time = 1.54
Iteration 15/20 | SDE loss = 2.039e-01, MSE = 1.525e-07, exotic = 1.6420e-01, time = 1.54
Iteration 16/20 | SDE loss = 1.832e-01, MSE = 7.508e-08, exotic = 1.6369e-01, time = 1.53
Iteration 17/20 | SDE loss = 2.100e-01, MSE = 1.842e-07, exotic = 1.6205e-01, time = 1.53
Iteration 18/20 | SDE loss = 1.789e-01, MSE = 5.800e-08, exotic = 1.6380e-01, time = 1.53
Iteration 19/20 | SDE loss = 2.167e-01, MSE = 1.995e-07, exotic = 1.6475e-01, time = 1.53
Iteration 20/20 | SDE loss = 2.014e-01, MSE = 1.498e-07, exotic = 1.6246e-01, time = 1.54
Epoch 287/1000 | SDE average MSE = 1.191e-07, time = 30.60
Epoch 288/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.786e-01, MSE = 5.910e-08, exotic = 1.6329e-01, time = 1.52
Iteration 2/20 | SDE loss = 1.974e-01, MSE = 1.287e-07, exotic = 1.6391e-01, time = 1.54
Iteration 3/20 | SDE loss = 1.816e-01, MSE = 7.020e-08, exotic = 1.6341e-01, time = 1.53
Iteration 4/20 | SDE loss = 1.812e-01, MSE = 6.970e-08, exotic = 1.6308e-01, time = 1.53
Iteration 5/20 | SDE loss = 1.848e-01, MSE = 8.071e-08, exotic = 1.6388e-01, time = 1.52
Iteration 6/20 | SDE loss = 1.867e-01, MSE = 9.078e-08, exotic = 1.6312e-01, time = 1.52
Iteration 7/20 | SDE loss = 1.872e-01, MSE = 8.836e-08, exotic = 1.6427e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.807e-01, MSE = 6.465e-08, exotic = 1.6393e-01, time = 1.54
Iteration 9/20 | SDE loss = 1.803e-01, MSE = 6.587e-08, exotic = 1.6325e-01, time = 1.52
Iteration 10/20 | SDE loss = 1.807e-01, MSE = 6.646e-08, exotic = 1.6343e-01, time = 1.52
Iteration 11/20 | SDE loss = 1.769e-01, MSE = 5.337e-08, exotic = 1.6308e-01, time = 1.53
Iteration 12/20 | SDE loss = 1.753e-01, MSE = 4.835e-08, exotic = 1.6276e-01, time = 1.53
Iteration 13/20 | SDE loss = 1.792e-01, MSE = 6.095e-08, exotic = 1.6341e-01, time = 1.53
Iteration 14/20 | SDE loss = 1.788e-01, MSE = 6.405e-08, exotic = 1.6222e-01, time = 1.53
Iteration 15/20 | SDE loss = 1.769e-01, MSE = 5.455e-08, exotic = 1.6277e-01, time = 1.53
Iteration 16/20 | SDE loss = 1.776e-01, MSE = 5.639e-08, exotic = 1.6300e-01, time = 1.53
Iteration 17/20 | SDE loss = 1.769e-01, MSE = 5.555e-08, exotic = 1.6253e-01, time = 1.52
Iteration 18/20 | SDE loss = 1.766e-01, MSE = 5.503e-08, exotic = 1.6228e-01, time = 1.53
