Epoch 1/1000 | SDE training launched
Iteration 11/20 | SDE loss = 1.193e-01, MSE = 2.620e-05, exotic = 1.4271e-01, time = 1.54
Iteration 12/20 | SDE loss = 1.178e-01, MSE = 2.608e-05, exotic = 1.4313e-01, time = 1.52
Iteration 13/20 | SDE loss = 1.305e-01, MSE = 2.737e-05, exotic = 1.4329e-01, time = 1.55
Iteration 14/20 | SDE loss = 1.154e-01, MSE = 2.590e-05, exotic = 1.4368e-01, time = 1.54
Iteration 15/20 | SDE loss = 1.203e-01, MSE = 2.639e-05, exotic = 1.4366e-01, time = 1.53
Iteration 16/20 | SDE loss = 1.229e-01, MSE = 2.665e-05, exotic = 1.4361e-01, time = 1.54
Iteration 17/20 | SDE loss = 1.166e-01, MSE = 2.601e-05, exotic = 1.4355e-01, time = 1.53
Iteration 18/20 | SDE loss = 1.153e-01, MSE = 2.595e-05, exotic = 1.4427e-01, time = 1.53
Iteration 19/20 | SDE loss = 1.168e-01, MSE = 2.604e-05, exotic = 1.4361e-01, time = 1.52
Iteration 20/20 | SDE loss = 1.057e-01, MSE = 2.499e-05, exotic = 1.4430e-01, time = 1.53
Epoch 9/1000 | SDE average MSE = 2.655e-05, time = 30.58
Epoch 10/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.173e-01, MSE = 2.609e-05, exotic = 1.4373e-01, time = 1.52
Iteration 2/20 | SDE loss = 1.253e-01, MSE = 2.689e-05, exotic = 1.4363e-01, time = 1.52
Iteration 3/20 | SDE loss = 1.038e-01, MSE = 2.477e-05, exotic = 1.4396e-01, time = 1.57
Iteration 4/20 | SDE loss = 1.019e-01, MSE = 2.458e-05, exotic = 1.4401e-01, time = 1.53
Iteration 5/20 | SDE loss = 1.053e-01, MSE = 2.497e-05, exotic = 1.4449e-01, time = 1.53
Iteration 6/20 | SDE loss = 1.063e-01, MSE = 2.507e-05, exotic = 1.4449e-01, time = 1.54
Iteration 7/20 | SDE loss = 1.080e-01, MSE = 2.527e-05, exotic = 1.4477e-01, time = 1.52
Iteration 8/20 | SDE loss = 1.129e-01, MSE = 2.575e-05, exotic = 1.4470e-01, time = 1.49
Iteration 9/20 | SDE loss = 9.667e-02, MSE = 2.414e-05, exotic = 1.4485e-01, time = 1.50
Iteration 10/20 | SDE loss = 9.025e-02, MSE = 2.357e-05, exotic = 1.4550e-01, time = 1.52
Iteration 11/20 | SDE loss = 8.759e-02, MSE = 2.336e-05, exotic = 1.4613e-01, time = 1.50
Iteration 12/20 | SDE loss = 8.731e-02, MSE = 2.338e-05, exotic = 1.4656e-01, time = 1.52
Iteration 13/20 | SDE loss = 8.450e-02, MSE = 2.314e-05, exotic = 1.4694e-01, time = 1.52
Iteration 14/20 | SDE loss = 8.465e-02, MSE = 2.324e-05, exotic = 1.4782e-01, time = 1.53
Iteration 15/20 | SDE loss = 6.735e-02, MSE = 2.173e-05, exotic = 1.4998e-01, time = 1.53
Iteration 16/20 | SDE loss = 6.676e-02, MSE = 2.180e-05, exotic = 1.5126e-01, time = 1.53
Iteration 17/20 | SDE loss = 6.242e-02, MSE = 2.142e-05, exotic = 1.5182e-01, time = 1.53
Iteration 18/20 | SDE loss = 4.609e-02, MSE = 2.000e-05, exotic = 1.5397e-01, time = 1.53
Iteration 19/20 | SDE loss = 3.767e-02, MSE = 1.937e-05, exotic = 1.5604e-01, time = 1.54
Iteration 20/20 | SDE loss = 1.916e-02, MSE = 1.771e-05, exotic = 1.5798e-01, time = 1.53
Epoch 10/1000 | SDE average MSE = 2.331e-05, time = 30.49
Epoch 10/1000 | Update of (lambda_, c) to (1.000e+04, 1.600e+05)
Epoch 11/1000 | SDE training launched
Iteration 1/20 | SDE loss = 6.999e-03, MSE = 1.669e-05, exotic = 1.5999e-01, time = 1.51
Iteration 2/20 | SDE loss = -6.647e-03, MSE = 1.562e-05, exotic = 1.6292e-01, time = 1.53
Iteration 3/20 | SDE loss = -1.607e-02, MSE = 1.499e-05, exotic = 1.6599e-01, time = 1.54
Iteration 4/20 | SDE loss = -1.450e-02, MSE = 1.559e-05, exotic = 1.7045e-01, time = 1.54
Iteration 5/20 | SDE loss = -1.802e-02, MSE = 1.558e-05, exotic = 1.7393e-01, time = 1.52
Iteration 6/20 | SDE loss = -2.349e-02, MSE = 1.521e-05, exotic = 1.7570e-01, time = 1.52
Iteration 7/20 | SDE loss = -2.407e-02, MSE = 1.523e-05, exotic = 1.7648e-01, time = 1.52
Iteration 8/20 | SDE loss = -2.313e-02, MSE = 1.528e-05, exotic = 1.7597e-01, time = 1.55
Iteration 9/20 | SDE loss = -3.060e-02, MSE = 1.429e-05, exotic = 1.7353e-01, time = 1.55
Iteration 10/20 | SDE loss = -2.825e-02, MSE = 1.441e-05, exotic = 1.7238e-01, time = 1.54
Iteration 11/20 | SDE loss = -3.871e-02, MSE = 1.300e-05, exotic = 1.6875e-01, time = 1.53
Iteration 12/20 | SDE loss = -4.067e-02, MSE = 1.263e-05, exotic = 1.6708e-01, time = 1.56
Iteration 13/20 | SDE loss = -2.029e-02, MSE = 1.442e-05, exotic = 1.6451e-01, time = 1.53
Iteration 14/20 | SDE loss = -2.999e-02, MSE = 1.336e-05, exotic = 1.6367e-01, time = 1.56
Iteration 15/20 | SDE loss = -3.508e-02, MSE = 1.287e-05, exotic = 1.6383e-01, time = 1.53
Iteration 16/20 | SDE loss = -3.752e-02, MSE = 1.267e-05, exotic = 1.6423e-01, time = 1.53
Iteration 17/20 | SDE loss = -4.811e-02, MSE = 1.180e-05, exotic = 1.6612e-01, time = 1.55
Iteration 18/20 | SDE loss = -4.393e-02, MSE = 1.232e-05, exotic = 1.6716e-01, time = 1.53
Iteration 19/20 | SDE loss = -5.273e-02, MSE = 1.161e-05, exotic = 1.6885e-01, time = 1.52
Iteration 20/20 | SDE loss = -5.092e-02, MSE = 1.198e-05, exotic = 1.7080e-01, time = 1.56
Epoch 11/1000 | SDE average MSE = 1.398e-05, time = 30.71
Epochs 1 - 11 | SDE loss: 9.441e-03 -> 1.398e-05 | CV loss: 0.000e+00 -> 1.628e+00 | elapsed time: 287.39
Epoch 1 - 11 | elapsed time: 326.57
Epoch 12/1000 | CV training launched
Iteration 1/20 | CV loss = 9.197e-01, time = 1.12
Iteration 2/20 | CV loss = 9.193e-01, time = 1.13
Iteration 3/20 | CV loss = 8.968e-01, time = 1.13
Iteration 4/20 | CV loss = 8.904e-01, time = 1.15
Iteration 5/20 | CV loss = 8.540e-01, time = 1.14
Iteration 6/20 | CV loss = 8.361e-01, time = 1.13
Iteration 7/20 | CV loss = 8.178e-01, time = 1.12
Iteration 8/20 | CV loss = 7.875e-01, time = 1.13
Iteration 9/20 | CV loss = 7.770e-01, time = 1.13
Iteration 10/20 | CV loss = 7.648e-01, time = 1.13
Iteration 11/20 | CV loss = 7.392e-01, time = 1.13
Iteration 12/20 | CV loss = 7.226e-01, time = 1.12
Iteration 13/20 | CV loss = 6.961e-01, time = 1.14
Iteration 14/20 | CV loss = 6.850e-01, time = 1.14
Iteration 15/20 | CV loss = 6.725e-01, time = 1.12
Iteration 16/20 | CV loss = 6.533e-01, time = 1.14
Iteration 17/20 | CV loss = 6.439e-01, time = 1.12
Iteration 18/20 | CV loss = 6.219e-01, time = 1.16
Iteration 19/20 | CV loss = 6.042e-01, time = 1.13
Iteration 20/20 | CV loss = 5.936e-01, time = 1.13
Epoch 12/1000 | CV average loss = 7.548e-01, time = 22.64
Epoch 13/1000 | CV training launched
Iteration 1/20 | CV loss = 5.826e-01, time = 1.13
Iteration 2/20 | CV loss = 5.682e-01, time = 1.12
Iteration 3/20 | CV loss = 5.573e-01, time = 1.13
Iteration 4/20 | CV loss = 5.423e-01, time = 1.12
Iteration 5/20 | CV loss = 5.305e-01, time = 1.13
Iteration 6/20 | CV loss = 5.141e-01, time = 1.13
Iteration 7/20 | CV loss = 5.065e-01, time = 1.14
Iteration 8/20 | CV loss = 4.962e-01, time = 1.13
Iteration 9/20 | CV loss = 4.816e-01, time = 1.14
Iteration 10/20 | CV loss = 4.724e-01, time = 1.13
Iteration 11/20 | CV loss = 4.614e-01, time = 1.15
Iteration 12/20 | CV loss = 4.558e-01, time = 1.14
Iteration 13/20 | CV loss = 4.385e-01, time = 1.12
Iteration 14/20 | CV loss = 4.307e-01, time = 1.13
Iteration 15/20 | CV loss = 4.235e-01, time = 1.15
Iteration 16/20 | CV loss = 4.118e-01, time = 1.15
Iteration 17/20 | CV loss = 4.009e-01, time = 1.15
Iteration 18/20 | CV loss = 3.920e-01, time = 1.14
Iteration 19/20 | CV loss = 3.911e-01, time = 1.13
Iteration 20/20 | CV loss = 3.797e-01, time = 1.16
Epoch 13/1000 | CV average loss = 4.719e-01, time = 22.74
Epoch 14/1000 | SDE training launched
Iteration 1/20 | SDE loss = -4.891e-02, MSE = 1.234e-05, exotic = 1.7241e-01, time = 1.53
Iteration 2/20 | SDE loss = -5.846e-02, MSE = 1.146e-05, exotic = 1.7312e-01, time = 1.54
Iteration 3/20 | SDE loss = -5.108e-02, MSE = 1.229e-05, exotic = 1.7401e-01, time = 1.54
Iteration 4/20 | SDE loss = -4.788e-02, MSE = 1.263e-05, exotic = 1.7426e-01, time = 1.56
Iteration 5/20 | SDE loss = -5.313e-02, MSE = 1.200e-05, exotic = 1.7316e-01, time = 1.57
Iteration 6/20 | SDE loss = -5.662e-02, MSE = 1.150e-05, exotic = 1.7171e-01, time = 1.54
