Epoch 1/1000 | SDE training launched
Iteration 8/20 | SDE loss = 5.627e-01, MSE = 7.276e-05, exotic = 1.6518e-01, time = 0.77
Iteration 9/20 | SDE loss = 5.159e-01, MSE = 6.839e-05, exotic = 1.6820e-01, time = 0.77
Iteration 10/20 | SDE loss = 5.389e-01, MSE = 7.103e-05, exotic = 1.7168e-01, time = 0.76
Iteration 11/20 | SDE loss = 5.480e-01, MSE = 7.220e-05, exotic = 1.7422e-01, time = 0.78
Iteration 12/20 | SDE loss = 5.656e-01, MSE = 7.426e-05, exotic = 1.7722e-01, time = 0.77
Iteration 13/20 | SDE loss = 5.790e-01, MSE = 7.565e-05, exotic = 1.7783e-01, time = 0.78
Iteration 14/20 | SDE loss = 5.380e-01, MSE = 7.172e-05, exotic = 1.7952e-01, time = 0.78
Iteration 15/20 | SDE loss = 4.866e-01, MSE = 6.647e-05, exotic = 1.7829e-01, time = 0.79
Iteration 16/20 | SDE loss = 5.306e-01, MSE = 7.092e-05, exotic = 1.7885e-01, time = 0.79
Iteration 17/20 | SDE loss = 5.322e-01, MSE = 7.094e-05, exotic = 1.7742e-01, time = 0.78
Iteration 18/20 | SDE loss = 4.772e-01, MSE = 6.536e-05, exotic = 1.7660e-01, time = 0.78
Iteration 19/20 | SDE loss = 4.704e-01, MSE = 6.447e-05, exotic = 1.7448e-01, time = 0.77
Iteration 20/20 | SDE loss = 4.530e-01, MSE = 6.264e-05, exotic = 1.7362e-01, time = 0.77
Epoch 6/1000 | SDE average MSE = 7.265e-05, time = 15.51
Epoch 7/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.932e-01, MSE = 5.649e-05, exotic = 1.7188e-01, time = 0.76
Iteration 2/20 | SDE loss = 3.917e-01, MSE = 5.613e-05, exotic = 1.6985e-01, time = 0.81
Iteration 3/20 | SDE loss = 3.973e-01, MSE = 5.655e-05, exotic = 1.6843e-01, time = 0.77
Iteration 4/20 | SDE loss = 3.697e-01, MSE = 5.366e-05, exotic = 1.6707e-01, time = 0.76
Iteration 5/20 | SDE loss = 3.430e-01, MSE = 5.084e-05, exotic = 1.6559e-01, time = 0.77
Iteration 6/20 | SDE loss = 3.262e-01, MSE = 4.908e-05, exotic = 1.6473e-01, time = 0.78
Iteration 7/20 | SDE loss = 3.346e-01, MSE = 4.990e-05, exotic = 1.6454e-01, time = 0.76
Iteration 8/20 | SDE loss = 3.169e-01, MSE = 4.801e-05, exotic = 1.6333e-01, time = 0.76
Iteration 9/20 | SDE loss = 2.940e-01, MSE = 4.567e-05, exotic = 1.6288e-01, time = 0.76
Iteration 10/20 | SDE loss = 2.910e-01, MSE = 4.549e-05, exotic = 1.6401e-01, time = 0.76
Iteration 11/20 | SDE loss = 2.856e-01, MSE = 4.485e-05, exotic = 1.6300e-01, time = 0.76
Iteration 12/20 | SDE loss = 2.522e-01, MSE = 4.160e-05, exotic = 1.6395e-01, time = 0.77
Iteration 13/20 | SDE loss = 2.643e-01, MSE = 4.286e-05, exotic = 1.6445e-01, time = 0.77
Iteration 14/20 | SDE loss = 2.400e-01, MSE = 4.044e-05, exotic = 1.6456e-01, time = 0.76
Iteration 15/20 | SDE loss = 2.225e-01, MSE = 3.877e-05, exotic = 1.6524e-01, time = 0.77
Iteration 16/20 | SDE loss = 2.069e-01, MSE = 3.723e-05, exotic = 1.6553e-01, time = 0.79
Iteration 17/20 | SDE loss = 2.028e-01, MSE = 3.692e-05, exotic = 1.6655e-01, time = 0.78
Iteration 18/20 | SDE loss = 1.880e-01, MSE = 3.557e-05, exotic = 1.6782e-01, time = 0.79
Iteration 19/20 | SDE loss = 1.767e-01, MSE = 3.453e-05, exotic = 1.6872e-01, time = 0.79
Iteration 20/20 | SDE loss = 1.668e-01, MSE = 3.370e-05, exotic = 1.7035e-01, time = 0.84
Epoch 7/1000 | SDE average MSE = 4.492e-05, time = 15.52
Epoch 8/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.537e-01, MSE = 3.244e-05, exotic = 1.7071e-01, time = 0.79
Iteration 2/20 | SDE loss = 1.368e-01, MSE = 3.082e-05, exotic = 1.7146e-01, time = 0.77
Iteration 3/20 | SDE loss = 1.231e-01, MSE = 2.949e-05, exotic = 1.7189e-01, time = 0.76
Iteration 4/20 | SDE loss = 1.393e-01, MSE = 3.107e-05, exotic = 1.7143e-01, time = 0.77
Iteration 5/20 | SDE loss = 1.228e-01, MSE = 2.949e-05, exotic = 1.7212e-01, time = 0.78
Iteration 6/20 | SDE loss = 1.090e-01, MSE = 2.817e-05, exotic = 1.7281e-01, time = 0.77
Iteration 7/20 | SDE loss = 9.900e-02, MSE = 2.722e-05, exotic = 1.7329e-01, time = 0.77
Iteration 8/20 | SDE loss = 8.897e-02, MSE = 2.613e-05, exotic = 1.7235e-01, time = 0.77
Iteration 9/20 | SDE loss = 7.580e-02, MSE = 2.480e-05, exotic = 1.7222e-01, time = 0.77
Iteration 10/20 | SDE loss = 8.543e-02, MSE = 2.582e-05, exotic = 1.7283e-01, time = 0.77
Iteration 11/20 | SDE loss = 6.251e-02, MSE = 2.348e-05, exotic = 1.7238e-01, time = 0.77
Iteration 12/20 | SDE loss = 6.332e-02, MSE = 2.359e-05, exotic = 1.7264e-01, time = 0.77
Iteration 13/20 | SDE loss = 5.991e-02, MSE = 2.326e-05, exotic = 1.7271e-01, time = 0.77
Iteration 14/20 | SDE loss = 3.451e-02, MSE = 2.066e-05, exotic = 1.7218e-01, time = 0.76
Iteration 15/20 | SDE loss = 2.090e-02, MSE = 1.934e-05, exotic = 1.7250e-01, time = 0.76
Iteration 16/20 | SDE loss = 3.061e-02, MSE = 2.017e-05, exotic = 1.7117e-01, time = 0.76
Iteration 17/20 | SDE loss = 1.968e-02, MSE = 1.925e-05, exotic = 1.7286e-01, time = 0.76
Iteration 18/20 | SDE loss = -1.409e-03, MSE = 1.704e-05, exotic = 1.7189e-01, time = 0.77
Iteration 19/20 | SDE loss = -5.296e-03, MSE = 1.679e-05, exotic = 1.7322e-01, time = 0.77
Iteration 20/20 | SDE loss = -1.118e-02, MSE = 1.618e-05, exotic = 1.7297e-01, time = 0.77
Epoch 8/1000 | Checkpoint 3e-05 reached. Model NeuralLVModel_upperbound_3e-05.pt saved.
Epoch 8/1000 | SDE average MSE = 2.426e-05, time = 15.39
Epoch 8/1000 | Update of (lambda_, c) to (1.000e+04, 8.000e+04)
Epoch 9/1000 | SDE training launched
Iteration 1/20 | SDE loss = -7.414e-03, MSE = 1.659e-05, exotic = 1.7340e-01, time = 0.77
Iteration 2/20 | SDE loss = -1.901e-02, MSE = 1.548e-05, exotic = 1.7386e-01, time = 0.77
Iteration 3/20 | SDE loss = -2.740e-02, MSE = 1.475e-05, exotic = 1.7494e-01, time = 0.78
Iteration 4/20 | SDE loss = -1.440e-02, MSE = 1.605e-05, exotic = 1.7493e-01, time = 0.76
Iteration 5/20 | SDE loss = -2.241e-02, MSE = 1.516e-05, exotic = 1.7411e-01, time = 0.76
Iteration 6/20 | SDE loss = -2.299e-02, MSE = 1.498e-05, exotic = 1.7288e-01, time = 0.76
Iteration 7/20 | SDE loss = -2.915e-02, MSE = 1.436e-05, exotic = 1.7275e-01, time = 0.76
Iteration 8/20 | SDE loss = -3.427e-02, MSE = 1.396e-05, exotic = 1.7389e-01, time = 0.77
Iteration 9/20 | SDE loss = -3.189e-02, MSE = 1.414e-05, exotic = 1.7333e-01, time = 0.78
Iteration 10/20 | SDE loss = -2.816e-02, MSE = 1.447e-05, exotic = 1.7295e-01, time = 0.76
Iteration 11/20 | SDE loss = -3.600e-02, MSE = 1.365e-05, exotic = 1.7259e-01, time = 0.78
