Epoch 1/1000 | SDE training launched
Iteration 12/20 | CV loss = 4.725e-02, time = 0.98
Iteration 13/20 | CV loss = 4.528e-02, time = 1.02
Iteration 14/20 | CV loss = 4.519e-02, time = 1.05
Iteration 15/20 | CV loss = 4.485e-02, time = 1.26
Iteration 16/20 | CV loss = 4.695e-02, time = 1.05
Iteration 17/20 | CV loss = 4.582e-02, time = 1.02
Iteration 18/20 | CV loss = 4.635e-02, time = 0.99
Iteration 19/20 | CV loss = 4.289e-02, time = 0.98
Iteration 20/20 | CV loss = 4.354e-02, time = 0.98
Epoch 229/1000 | CV average loss = 4.533e-02, time = 20.51
Epoch 229/1000 | elapsed time = 45.92
Epoch 230/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.786e-07, MSE = 1.786e-07, exotic = 1.7524e-01, time = 1.27
Iteration 2/20 | SDE loss = 1.452e-07, MSE = 1.452e-07, exotic = 1.7658e-01, time = 1.28
Iteration 3/20 | SDE loss = 1.769e-07, MSE = 1.769e-07, exotic = 1.7726e-01, time = 1.38
Iteration 4/20 | SDE loss = 1.645e-07, MSE = 1.645e-07, exotic = 1.7591e-01, time = 1.22
Iteration 5/20 | SDE loss = 1.545e-07, MSE = 1.545e-07, exotic = 1.7585e-01, time = 1.28
Iteration 6/20 | SDE loss = 2.015e-07, MSE = 2.015e-07, exotic = 1.7760e-01, time = 1.30
Iteration 7/20 | SDE loss = 1.268e-07, MSE = 1.268e-07, exotic = 1.7612e-01, time = 1.22
Iteration 8/20 | SDE loss = 1.289e-07, MSE = 1.289e-07, exotic = 1.7604e-01, time = 1.31
Iteration 9/20 | SDE loss = 1.383e-07, MSE = 1.383e-07, exotic = 1.7630e-01, time = 1.41
Iteration 10/20 | SDE loss = 1.212e-07, MSE = 1.212e-07, exotic = 1.7605e-01, time = 1.26
Iteration 11/20 | SDE loss = 1.506e-07, MSE = 1.506e-07, exotic = 1.7586e-01, time = 1.28
Iteration 12/20 | SDE loss = 1.383e-07, MSE = 1.383e-07, exotic = 1.7608e-01, time = 1.24
Iteration 13/20 | SDE loss = 1.184e-07, MSE = 1.184e-07, exotic = 1.7612e-01, time = 1.28
Iteration 14/20 | SDE loss = 1.315e-07, MSE = 1.315e-07, exotic = 1.7657e-01, time = 1.28
Iteration 15/20 | SDE loss = 1.536e-07, MSE = 1.536e-07, exotic = 1.7575e-01, time = 1.27
Iteration 16/20 | SDE loss = 1.221e-07, MSE = 1.221e-07, exotic = 1.7617e-01, time = 1.26
Iteration 17/20 | SDE loss = 1.328e-07, MSE = 1.328e-07, exotic = 1.7680e-01, time = 1.35
Iteration 18/20 | SDE loss = 1.220e-07, MSE = 1.220e-07, exotic = 1.7580e-01, time = 1.46
Iteration 19/20 | SDE loss = 1.699e-07, MSE = 1.699e-07, exotic = 1.7569e-01, time = 1.41
Iteration 20/20 | SDE loss = 1.656e-07, MSE = 1.656e-07, exotic = 1.7674e-01, time = 1.40
Epoch 230/1000 | SDE average MSE = 1.471e-07, time = 26.15
Epoch 230/1000 | CV training launched
Iteration 1/20 | CV loss = 4.767e-02, time = 1.04
Iteration 2/20 | CV loss = 5.141e-02, time = 1.25
Iteration 3/20 | CV loss = 4.671e-02, time = 1.01
Iteration 4/20 | CV loss = 4.785e-02, time = 1.04
Iteration 5/20 | CV loss = 4.693e-02, time = 1.02
Iteration 6/20 | CV loss = 4.806e-02, time = 1.02
Iteration 7/20 | CV loss = 4.797e-02, time = 1.00
Iteration 8/20 | CV loss = 4.867e-02, time = 1.03
Iteration 9/20 | CV loss = 4.622e-02, time = 0.98
Iteration 10/20 | CV loss = 4.753e-02, time = 0.95
Iteration 11/20 | CV loss = 4.634e-02, time = 1.02
Iteration 12/20 | CV loss = 4.634e-02, time = 1.15
Iteration 13/20 | CV loss = 4.681e-02, time = 1.04
Iteration 14/20 | CV loss = 4.579e-02, time = 0.97
Iteration 15/20 | CV loss = 4.748e-02, time = 0.97
Iteration 16/20 | CV loss = 4.631e-02, time = 0.95
Iteration 17/20 | CV loss = 4.721e-02, time = 0.94
Iteration 18/20 | CV loss = 4.744e-02, time = 0.98
Iteration 19/20 | CV loss = 4.787e-02, time = 0.96
Iteration 20/20 | CV loss = 4.709e-02, time = 0.96
Epoch 230/1000 | CV average loss = 4.739e-02, time = 20.28
Epoch 230/1000 | elapsed time = 46.44
Epoch 231/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.274e-07, MSE = 1.274e-07, exotic = 1.7635e-01, time = 1.26
Iteration 2/20 | SDE loss = 2.035e-07, MSE = 2.035e-07, exotic = 1.7627e-01, time = 1.30
Iteration 3/20 | SDE loss = 1.635e-07, MSE = 1.635e-07, exotic = 1.7836e-01, time = 1.24
Iteration 4/20 | SDE loss = 1.878e-07, MSE = 1.878e-07, exotic = 1.7792e-01, time = 1.23
Iteration 5/20 | SDE loss = 3.248e-07, MSE = 3.248e-07, exotic = 1.7456e-01, time = 1.24
Iteration 6/20 | SDE loss = 1.427e-07, MSE = 1.427e-07, exotic = 1.7651e-01, time = 1.25
Iteration 7/20 | SDE loss = 2.266e-07, MSE = 2.266e-07, exotic = 1.7732e-01, time = 1.26
Iteration 8/20 | SDE loss = 2.306e-07, MSE = 2.306e-07, exotic = 1.7473e-01, time = 1.23
Iteration 9/20 | SDE loss = 1.449e-07, MSE = 1.449e-07, exotic = 1.7522e-01, time = 1.24
Iteration 10/20 | SDE loss = 2.690e-07, MSE = 2.690e-07, exotic = 1.7747e-01, time = 1.23
Iteration 11/20 | SDE loss = 1.266e-07, MSE = 1.266e-07, exotic = 1.7518e-01, time = 1.21
Iteration 12/20 | SDE loss = 2.137e-07, MSE = 2.137e-07, exotic = 1.7568e-01, time = 1.20
Iteration 13/20 | SDE loss = 1.979e-07, MSE = 1.979e-07, exotic = 1.7692e-01, time = 1.22
Iteration 14/20 | SDE loss = 1.292e-07, MSE = 1.292e-07, exotic = 1.7649e-01, time = 1.21
Iteration 15/20 | SDE loss = 1.301e-07, MSE = 1.301e-07, exotic = 1.7635e-01, time = 1.22
Iteration 16/20 | SDE loss = 1.559e-07, MSE = 1.559e-07, exotic = 1.7567e-01, time = 1.22
Iteration 17/20 | SDE loss = 1.173e-07, MSE = 1.173e-07, exotic = 1.7585e-01, time = 1.22
Iteration 18/20 | SDE loss = 1.878e-07, MSE = 1.878e-07, exotic = 1.7666e-01, time = 1.21
Iteration 19/20 | SDE loss = 1.823e-07, MSE = 1.823e-07, exotic = 1.7570e-01, time = 1.21
Iteration 20/20 | SDE loss = 1.415e-07, MSE = 1.415e-07, exotic = 1.7646e-01, time = 1.20
Epoch 231/1000 | SDE average MSE = 1.802e-07, time = 24.61
Epoch 231/1000 | CV training launched
Iteration 1/20 | CV loss = 4.636e-02, time = 0.97
Iteration 2/20 | CV loss = 4.931e-02, time = 0.98
Iteration 3/20 | CV loss = 4.677e-02, time = 0.99
Iteration 4/20 | CV loss = 4.749e-02, time = 1.01
Iteration 5/20 | CV loss = 5.162e-02, time = 0.99
Iteration 6/20 | CV loss = 4.587e-02, time = 1.02
Iteration 7/20 | CV loss = 4.771e-02, time = 1.01
Iteration 8/20 | CV loss = 4.765e-02, time = 1.02
Iteration 9/20 | CV loss = 4.905e-02, time = 1.02
Iteration 10/20 | CV loss = 4.495e-02, time = 1.01
Iteration 11/20 | CV loss = 4.682e-02, time = 0.99
Iteration 12/20 | CV loss = 4.624e-02, time = 0.98
Iteration 13/20 | CV loss = 4.593e-02, time = 1.03
Iteration 14/20 | CV loss = 5.393e-02, time = 1.01
Iteration 15/20 | CV loss = 4.620e-02, time = 0.99
Iteration 16/20 | CV loss = 4.788e-02, time = 0.98
Iteration 17/20 | CV loss = 4.902e-02, time = 0.94
Iteration 18/20 | CV loss = 4.663e-02, time = 0.96
Iteration 19/20 | CV loss = 4.664e-02, time = 1.01
Iteration 20/20 | CV loss = 4.602e-02, time = 1.06
Epoch 231/1000 | CV average loss = 4.760e-02, time = 19.95
Epoch 231/1000 | elapsed time = 44.56
Epochs 221 - 231 | SDE loss: 1.682e-07 -> 1.802e-07 | CV loss: 5.103e-02 -> 4.760e-02 | elapsed time: 453.64
Epoch 1 - 231 | elapsed time: 10767.56
Epoch 232/1000 | SDE training launched
Iteration 1/20 | SDE loss = 2.351e-07, MSE = 2.351e-07, exotic = 1.7741e-01, time = 1.34
Iteration 2/20 | SDE loss = 1.230e-07, MSE = 1.230e-07, exotic = 1.7655e-01, time = 1.27
Iteration 3/20 | SDE loss = 1.746e-07, MSE = 1.746e-07, exotic = 1.7507e-01, time = 1.41
Iteration 4/20 | SDE loss = 1.748e-07, MSE = 1.748e-07, exotic = 1.7724e-01, time = 1.24
Iteration 5/20 | SDE loss = 1.558e-07, MSE = 1.558e-07, exotic = 1.7644e-01, time = 1.30
Iteration 6/20 | SDE loss = 2.223e-07, MSE = 2.223e-07, exotic = 1.7403e-01, time = 1.35
Iteration 7/20 | SDE loss = 1.364e-07, MSE = 1.364e-07, exotic = 1.7578e-01, time = 1.27
Iteration 8/20 | SDE loss = 1.701e-07, MSE = 1.701e-07, exotic = 1.7612e-01, time = 1.23
Iteration 9/20 | SDE loss = 1.514e-07, MSE = 1.514e-07, exotic = 1.7559e-01, time = 1.30
Iteration 10/20 | SDE loss = 1.391e-07, MSE = 1.391e-07, exotic = 1.7609e-01, time = 1.38
Iteration 11/20 | SDE loss = 1.184e-07, MSE = 1.184e-07, exotic = 1.7617e-01, time = 1.27
Iteration 12/20 | SDE loss = 1.798e-07, MSE = 1.798e-07, exotic = 1.7667e-01, time = 1.27
Iteration 13/20 | SDE loss = 1.552e-07, MSE = 1.552e-07, exotic = 1.7504e-01, time = 1.25
Iteration 14/20 | SDE loss = 1.503e-07, MSE = 1.503e-07, exotic = 1.7480e-01, time = 1.25
Iteration 15/20 | SDE loss = 2.016e-07, MSE = 2.016e-07, exotic = 1.7693e-01, time = 1.24
Iteration 16/20 | SDE loss = 1.246e-07, MSE = 1.246e-07, exotic = 1.7615e-01, time = 1.23
Iteration 17/20 | SDE loss = 1.971e-07, MSE = 1.971e-07, exotic = 1.7504e-01, time = 1.25
Iteration 18/20 | SDE loss = 1.396e-07, MSE = 1.396e-07, exotic = 1.7702e-01, time = 1.36
Iteration 19/20 | SDE loss = 2.009e-07, MSE = 2.009e-07, exotic = 1.7757e-01, time = 1.42
Iteration 20/20 | SDE loss = 3.423e-07, MSE = 3.423e-07, exotic = 1.7464e-01, time = 1.31
Epoch 232/1000 | SDE average MSE = 1.746e-07, time = 25.94
Epoch 232/1000 | CV training launched
Iteration 1/20 | CV loss = 4.780e-02, time = 1.00
Iteration 2/20 | CV loss = 4.658e-02, time = 1.00
Iteration 3/20 | CV loss = 4.590e-02, time = 1.04
Iteration 4/20 | CV loss = 4.733e-02, time = 0.97
Iteration 5/20 | CV loss = 4.596e-02, time = 1.00
Iteration 6/20 | CV loss = 4.737e-02, time = 1.01
Iteration 7/20 | CV loss = 4.757e-02, time = 1.01
Iteration 8/20 | CV loss = 4.875e-02, time = 0.96
Iteration 9/20 | CV loss = 4.915e-02, time = 1.02
Iteration 10/20 | CV loss = 4.681e-02, time = 0.99
Iteration 11/20 | CV loss = 4.978e-02, time = 1.08
Iteration 12/20 | CV loss = 4.664e-02, time = 1.08
Iteration 13/20 | CV loss = 4.729e-02, time = 1.00
Iteration 14/20 | CV loss = 4.799e-02, time = 1.01
Iteration 15/20 | CV loss = 4.876e-02, time = 1.13
Iteration 16/20 | CV loss = 4.464e-02, time = 0.98
Iteration 17/20 | CV loss = 4.686e-02, time = 1.01
Iteration 18/20 | CV loss = 4.627e-02, time = 1.07
Iteration 19/20 | CV loss = 4.496e-02, time = 0.97
Iteration 20/20 | CV loss = 5.066e-02, time = 0.97
Epoch 232/1000 | CV average loss = 4.735e-02, time = 20.31
Epoch 232/1000 | elapsed time = 46.25
Epoch 233/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.874e-07, MSE = 1.874e-07, exotic = 1.7771e-01, time = 1.28
Iteration 2/20 | SDE loss = 1.597e-07, MSE = 1.597e-07, exotic = 1.7704e-01, time = 1.34
Iteration 3/20 | SDE loss = 1.882e-07, MSE = 1.882e-07, exotic = 1.7401e-01, time = 1.24
Iteration 4/20 | SDE loss = 1.490e-07, MSE = 1.490e-07, exotic = 1.7423e-01, time = 1.26
Iteration 5/20 | SDE loss = 2.808e-07, MSE = 2.808e-07, exotic = 1.7679e-01, time = 1.25
Iteration 6/20 | SDE loss = 1.324e-07, MSE = 1.324e-07, exotic = 1.7523e-01, time = 1.24
Iteration 7/20 | SDE loss = 1.603e-07, MSE = 1.603e-07, exotic = 1.7516e-01, time = 1.30
Iteration 8/20 | SDE loss = 1.338e-07, MSE = 1.338e-07, exotic = 1.7654e-01, time = 1.45
Iteration 9/20 | SDE loss = 1.695e-07, MSE = 1.695e-07, exotic = 1.7684e-01, time = 1.24
Iteration 10/20 | SDE loss = 2.138e-07, MSE = 2.138e-07, exotic = 1.7538e-01, time = 1.28
Iteration 11/20 | SDE loss = 1.386e-07, MSE = 1.386e-07, exotic = 1.7667e-01, time = 1.27
Iteration 12/20 | SDE loss = 1.279e-07, MSE = 1.279e-07, exotic = 1.7729e-01, time = 1.29
Iteration 13/20 | SDE loss = 1.583e-07, MSE = 1.583e-07, exotic = 1.7748e-01, time = 1.24
Iteration 14/20 | SDE loss = 2.447e-07, MSE = 2.447e-07, exotic = 1.7557e-01, time = 1.29
Iteration 15/20 | SDE loss = 1.353e-07, MSE = 1.353e-07, exotic = 1.7646e-01, time = 1.35
Iteration 16/20 | SDE loss = 2.868e-07, MSE = 2.868e-07, exotic = 1.7812e-01, time = 1.25
Iteration 17/20 | SDE loss = 2.143e-07, MSE = 2.143e-07, exotic = 1.7603e-01, time = 1.29
Iteration 18/20 | SDE loss = 2.051e-07, MSE = 2.051e-07, exotic = 1.7582e-01, time = 1.27
Iteration 19/20 | SDE loss = 3.766e-07, MSE = 3.766e-07, exotic = 1.7918e-01, time = 1.24
Iteration 20/20 | SDE loss = 1.502e-07, MSE = 1.502e-07, exotic = 1.7571e-01, time = 1.30
Epoch 233/1000 | SDE average MSE = 1.906e-07, time = 25.67
Epoch 233/1000 | CV training launched
Iteration 1/20 | CV loss = 4.547e-02, time = 1.10
Iteration 2/20 | CV loss = 4.998e-02, time = 1.01
Iteration 3/20 | CV loss = 4.523e-02, time = 0.99
Iteration 4/20 | CV loss = 4.754e-02, time = 0.98
Iteration 5/20 | CV loss = 4.959e-02, time = 0.98
Iteration 6/20 | CV loss = 4.702e-02, time = 0.98
Iteration 7/20 | CV loss = 4.759e-02, time = 1.04
Iteration 8/20 | CV loss = 4.761e-02, time = 1.03
Iteration 9/20 | CV loss = 4.836e-02, time = 1.01
Iteration 10/20 | CV loss = 4.959e-02, time = 0.99
Iteration 11/20 | CV loss = 4.669e-02, time = 0.99
Iteration 12/20 | CV loss = 4.626e-02, time = 0.99
Iteration 13/20 | CV loss = 4.442e-02, time = 0.99
Iteration 14/20 | CV loss = 4.505e-02, time = 0.97
Iteration 15/20 | CV loss = 4.803e-02, time = 0.96
Iteration 16/20 | CV loss = 4.748e-02, time = 1.06
Iteration 17/20 | CV loss = 4.730e-02, time = 1.06
Iteration 18/20 | CV loss = 4.589e-02, time = 0.97
Iteration 19/20 | CV loss = 4.726e-02, time = 1.01
Iteration 20/20 | CV loss = 4.871e-02, time = 1.07
Epoch 233/1000 | CV average loss = 4.725e-02, time = 20.19
Epoch 233/1000 | elapsed time = 45.86
Epoch 234/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.098e-07, MSE = 3.098e-07, exotic = 1.7399e-01, time = 1.23
Iteration 2/20 | SDE loss = 2.552e-07, MSE = 2.552e-07, exotic = 1.7691e-01, time = 1.22
Iteration 3/20 | SDE loss = 1.916e-07, MSE = 1.916e-07, exotic = 1.7633e-01, time = 1.32
Iteration 4/20 | SDE loss = 5.652e-07, MSE = 5.652e-07, exotic = 1.7424e-01, time = 1.37
Iteration 5/20 | SDE loss = 2.202e-07, MSE = 2.202e-07, exotic = 1.7763e-01, time = 1.24
Iteration 6/20 | SDE loss = 1.998e-07, MSE = 1.998e-07, exotic = 1.7750e-01, time = 1.25
Iteration 7/20 | SDE loss = 1.413e-07, MSE = 1.413e-07, exotic = 1.7539e-01, time = 1.27
Iteration 8/20 | SDE loss = 2.147e-07, MSE = 2.147e-07, exotic = 1.7417e-01, time = 1.34
Iteration 9/20 | SDE loss = 2.852e-07, MSE = 2.852e-07, exotic = 1.7753e-01, time = 1.26
Iteration 10/20 | SDE loss = 1.233e-07, MSE = 1.233e-07, exotic = 1.7711e-01, time = 1.24
Iteration 11/20 | SDE loss = 1.709e-07, MSE = 1.709e-07, exotic = 1.7628e-01, time = 1.25
Iteration 12/20 | SDE loss = 1.344e-07, MSE = 1.344e-07, exotic = 1.7768e-01, time = 1.27
Iteration 13/20 | SDE loss = 1.469e-07, MSE = 1.469e-07, exotic = 1.7678e-01, time = 1.23
Iteration 14/20 | SDE loss = 1.396e-07, MSE = 1.396e-07, exotic = 1.7608e-01, time = 1.32
Iteration 15/20 | SDE loss = 1.403e-07, MSE = 1.403e-07, exotic = 1.7740e-01, time = 1.41
Iteration 16/20 | SDE loss = 1.366e-07, MSE = 1.366e-07, exotic = 1.7576e-01, time = 1.22
Iteration 17/20 | SDE loss = 1.263e-07, MSE = 1.263e-07, exotic = 1.7591e-01, time = 1.35
Iteration 18/20 | SDE loss = 2.161e-07, MSE = 2.161e-07, exotic = 1.7453e-01, time = 1.41
Iteration 19/20 | SDE loss = 2.208e-07, MSE = 2.208e-07, exotic = 1.7594e-01, time = 1.22
Iteration 20/20 | SDE loss = 1.297e-07, MSE = 1.297e-07, exotic = 1.7583e-01, time = 1.29
Epoch 234/1000 | SDE average MSE = 2.034e-07, time = 25.71
Epoch 234/1000 | CV training launched
Iteration 1/20 | CV loss = 4.648e-02, time = 1.10
Iteration 2/20 | CV loss = 4.376e-02, time = 0.99
Iteration 3/20 | CV loss = 4.387e-02, time = 0.98
Iteration 4/20 | CV loss = 4.402e-02, time = 1.05
Iteration 5/20 | CV loss = 4.446e-02, time = 1.07
Iteration 6/20 | CV loss = 4.411e-02, time = 1.07
Iteration 7/20 | CV loss = 4.492e-02, time = 0.99
Iteration 8/20 | CV loss = 4.536e-02, time = 0.99
Iteration 9/20 | CV loss = 4.327e-02, time = 0.99
Iteration 10/20 | CV loss = 4.416e-02, time = 0.99
Iteration 11/20 | CV loss = 4.456e-02, time = 0.97
Iteration 12/20 | CV loss = 4.407e-02, time = 0.99
Iteration 13/20 | CV loss = 4.289e-02, time = 0.97
Iteration 14/20 | CV loss = 4.364e-02, time = 0.97
Iteration 15/20 | CV loss = 4.372e-02, time = 0.98
Iteration 16/20 | CV loss = 4.291e-02, time = 1.11
Iteration 17/20 | CV loss = 4.253e-02, time = 1.02
Iteration 18/20 | CV loss = 4.430e-02, time = 1.01
Iteration 19/20 | CV loss = 4.495e-02, time = 1.11
Iteration 20/20 | CV loss = 4.313e-02, time = 1.12
Epoch 234/1000 | CV average loss = 4.405e-02, time = 20.46
Epoch 234/1000 | elapsed time = 46.17
Epoch 235/1000 | SDE training launched
Iteration 1/20 | SDE loss = 2.809e-07, MSE = 2.809e-07, exotic = 1.7423e-01, time = 1.29
Iteration 2/20 | SDE loss = 1.604e-07, MSE = 1.604e-07, exotic = 1.7611e-01, time = 1.33
Iteration 3/20 | SDE loss = 1.781e-07, MSE = 1.781e-07, exotic = 1.7618e-01, time = 1.24
Iteration 4/20 | SDE loss = 1.514e-07, MSE = 1.514e-07, exotic = 1.7456e-01, time = 1.24
Iteration 5/20 | SDE loss = 1.726e-07, MSE = 1.726e-07, exotic = 1.7470e-01, time = 1.28
Iteration 6/20 | SDE loss = 2.095e-07, MSE = 2.095e-07, exotic = 1.7644e-01, time = 1.24
Iteration 7/20 | SDE loss = 1.312e-07, MSE = 1.312e-07, exotic = 1.7614e-01, time = 1.27
Iteration 8/20 | SDE loss = 2.981e-07, MSE = 2.981e-07, exotic = 1.7495e-01, time = 1.23
Iteration 9/20 | SDE loss = 1.814e-07, MSE = 1.814e-07, exotic = 1.7693e-01, time = 1.36
Iteration 10/20 | SDE loss = 1.802e-07, MSE = 1.802e-07, exotic = 1.7696e-01, time = 1.36
Iteration 11/20 | SDE loss = 2.481e-07, MSE = 2.481e-07, exotic = 1.7542e-01, time = 1.23
Iteration 12/20 | SDE loss = 2.095e-07, MSE = 2.095e-07, exotic = 1.7531e-01, time = 1.36
Iteration 13/20 | SDE loss = 1.668e-07, MSE = 1.668e-07, exotic = 1.7659e-01, time = 1.52
Iteration 14/20 | SDE loss = 1.644e-07, MSE = 1.644e-07, exotic = 1.7590e-01, time = 1.25
Iteration 15/20 | SDE loss = 2.400e-07, MSE = 2.400e-07, exotic = 1.7358e-01, time = 1.35
Iteration 16/20 | SDE loss = 1.738e-07, MSE = 1.738e-07, exotic = 1.7491e-01, time = 1.30
Iteration 17/20 | SDE loss = 3.186e-07, MSE = 3.186e-07, exotic = 1.7746e-01, time = 1.24
Iteration 18/20 | SDE loss = 1.935e-07, MSE = 1.935e-07, exotic = 1.7475e-01, time = 1.31
Iteration 19/20 | SDE loss = 2.056e-07, MSE = 2.056e-07, exotic = 1.7493e-01, time = 1.39
Iteration 20/20 | SDE loss = 3.455e-07, MSE = 3.455e-07, exotic = 1.7820e-01, time = 1.26
Epoch 235/1000 | SDE average MSE = 2.105e-07, time = 26.04
Epoch 235/1000 | CV training launched
Iteration 1/20 | CV loss = 4.463e-02, time = 1.00
Iteration 2/20 | CV loss = 4.685e-02, time = 0.99
Iteration 3/20 | CV loss = 4.585e-02, time = 0.98
Iteration 4/20 | CV loss = 4.574e-02, time = 1.06
Iteration 5/20 | CV loss = 4.472e-02, time = 1.00
Iteration 6/20 | CV loss = 4.615e-02, time = 1.01
Iteration 7/20 | CV loss = 4.409e-02, time = 0.99
Iteration 8/20 | CV loss = 4.668e-02, time = 1.01
Iteration 9/20 | CV loss = 4.548e-02, time = 1.00
Iteration 10/20 | CV loss = 4.408e-02, time = 1.04
Iteration 11/20 | CV loss = 4.484e-02, time = 1.05
Iteration 12/20 | CV loss = 4.373e-02, time = 0.97
Iteration 13/20 | CV loss = 4.389e-02, time = 0.96
Iteration 14/20 | CV loss = 4.344e-02, time = 1.00
Iteration 15/20 | CV loss = 4.397e-02, time = 1.05
Iteration 16/20 | CV loss = 4.442e-02, time = 1.02
Iteration 17/20 | CV loss = 4.378e-02, time = 1.00
Iteration 18/20 | CV loss = 4.451e-02, time = 1.00
Iteration 19/20 | CV loss = 4.320e-02, time = 1.02
Iteration 20/20 | CV loss = 4.514e-02, time = 1.02
Epoch 235/1000 | CV average loss = 4.476e-02, time = 20.16
Epoch 235/1000 | elapsed time = 46.20
Epoch 236/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.229e-07, MSE = 1.229e-07, exotic = 1.7566e-01, time = 1.22
Iteration 2/20 | SDE loss = 4.442e-07, MSE = 4.442e-07, exotic = 1.7395e-01, time = 1.24
Iteration 3/20 | SDE loss = 3.480e-07, MSE = 3.480e-07, exotic = 1.7795e-01, time = 1.31
Iteration 4/20 | SDE loss = 2.698e-07, MSE = 2.698e-07, exotic = 1.7781e-01, time = 1.34
Iteration 5/20 | SDE loss = 3.742e-07, MSE = 3.742e-07, exotic = 1.7395e-01, time = 1.25
Iteration 6/20 | SDE loss = 1.714e-07, MSE = 1.714e-07, exotic = 1.7519e-01, time = 1.25
Iteration 7/20 | SDE loss = 6.673e-07, MSE = 6.673e-07, exotic = 1.7957e-01, time = 1.24
Iteration 8/20 | SDE loss = 4.444e-07, MSE = 4.444e-07, exotic = 1.7400e-01, time = 1.25
Iteration 9/20 | SDE loss = 2.321e-07, MSE = 2.321e-07, exotic = 1.7561e-01, time = 1.35
Iteration 10/20 | SDE loss = 9.989e-07, MSE = 9.989e-07, exotic = 1.8108e-01, time = 1.39
Iteration 11/20 | SDE loss = 4.171e-07, MSE = 4.171e-07, exotic = 1.7515e-01, time = 1.26
Iteration 12/20 | SDE loss = 3.136e-07, MSE = 3.136e-07, exotic = 1.7447e-01, time = 1.27
Iteration 13/20 | SDE loss = 5.466e-07, MSE = 5.466e-07, exotic = 1.7888e-01, time = 1.27
Iteration 14/20 | SDE loss = 1.379e-07, MSE = 1.379e-07, exotic = 1.7603e-01, time = 1.24
Iteration 15/20 | SDE loss = 5.476e-07, MSE = 5.476e-07, exotic = 1.7366e-01, time = 1.27
Iteration 16/20 | SDE loss = 2.944e-07, MSE = 2.944e-07, exotic = 1.7806e-01, time = 1.30
Iteration 17/20 | SDE loss = 2.524e-07, MSE = 2.524e-07, exotic = 1.7836e-01, time = 1.26
Iteration 18/20 | SDE loss = 4.120e-07, MSE = 4.120e-07, exotic = 1.7472e-01, time = 1.31
Iteration 19/20 | SDE loss = 1.585e-07, MSE = 1.585e-07, exotic = 1.7634e-01, time = 1.33
Iteration 20/20 | SDE loss = 7.227e-07, MSE = 7.227e-07, exotic = 1.8016e-01, time = 1.25
Epoch 236/1000 | SDE average MSE = 3.938e-07, time = 25.61
Epoch 236/1000 | CV training launched
Iteration 1/20 | CV loss = 5.154e-02, time = 1.02
Iteration 2/20 | CV loss = 4.569e-02, time = 1.01
Iteration 3/20 | CV loss = 4.381e-02, time = 1.06
Iteration 4/20 | CV loss = 4.401e-02, time = 0.98
Iteration 5/20 | CV loss = 4.635e-02, time = 0.99
Iteration 6/20 | CV loss = 4.564e-02, time = 0.99
Iteration 7/20 | CV loss = 4.638e-02, time = 0.98
Iteration 8/20 | CV loss = 4.950e-02, time = 1.00
Iteration 9/20 | CV loss = 4.593e-02, time = 1.02
Iteration 10/20 | CV loss = 4.660e-02, time = 1.02
Iteration 11/20 | CV loss = 4.681e-02, time = 0.99
Iteration 12/20 | CV loss = 5.313e-02, time = 0.99
Iteration 13/20 | CV loss = 4.614e-02, time = 1.00
Iteration 14/20 | CV loss = 4.651e-02, time = 1.01
Iteration 15/20 | CV loss = 4.863e-02, time = 0.96
Iteration 16/20 | CV loss = 4.563e-02, time = 0.96
Iteration 17/20 | CV loss = 4.818e-02, time = 1.00
Iteration 18/20 | CV loss = 4.743e-02, time = 0.98
Iteration 19/20 | CV loss = 4.615e-02, time = 1.01
Iteration 20/20 | CV loss = 4.679e-02, time = 1.02
Epoch 236/1000 | CV average loss = 4.704e-02, time = 20.00
Epoch 236/1000 | elapsed time = 45.61
Epoch 237/1000 | SDE training launched
Iteration 1/20 | SDE loss = 1.980e-07, MSE = 1.980e-07, exotic = 1.7485e-01, time = 1.22
Iteration 2/20 | SDE loss = 7.233e-07, MSE = 7.233e-07, exotic = 1.7286e-01, time = 1.33
Iteration 3/20 | SDE loss = 5.321e-07, MSE = 5.321e-07, exotic = 1.7851e-01, time = 1.29
Iteration 4/20 | SDE loss = 2.111e-07, MSE = 2.111e-07, exotic = 1.7647e-01, time = 1.24
Iteration 5/20 | SDE loss = 6.122e-07, MSE = 6.122e-07, exotic = 1.7243e-01, time = 1.44
Iteration 6/20 | SDE loss = 1.734e-07, MSE = 1.734e-07, exotic = 1.7713e-01, time = 1.34
Iteration 7/20 | SDE loss = 4.572e-07, MSE = 4.572e-07, exotic = 1.7893e-01, time = 1.26
Iteration 8/20 | SDE loss = 1.991e-07, MSE = 1.991e-07, exotic = 1.7583e-01, time = 1.29
Iteration 9/20 | SDE loss = 4.584e-07, MSE = 4.584e-07, exotic = 1.7451e-01, time = 1.32
Iteration 10/20 | SDE loss = 4.118e-07, MSE = 4.118e-07, exotic = 1.7827e-01, time = 1.30
Iteration 11/20 | SDE loss = 1.369e-07, MSE = 1.369e-07, exotic = 1.7571e-01, time = 1.28
